gene_id	gene_description	module	subheader	topic_ecosystem	note	reference	count	pathway
ExtABCD		"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
FmnA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrA	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrB_TIGR03509	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
MtrC_TIGR03507	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcF	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcS	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
omcZ	fegenie db: HMM	"Nutrient Cycling , Redox Ladder"	Iron Reduction	bgc
HgcA	hgcA;Cobalamin-dependent mercury methyltransferase HgcA	Environmental Adaptation	Mercury Methylation	bgc
K03584	recO; DNA repair protein RecO (recombination protein O)	Environmental Adaptation	Oxidative Stress	bgc
K03594	bfr; bacterioferritin [EC:1.16.3.1]	Environmental Adaptation	Oxidative Stress	bgc
K03672 	trxC; thioredoxin 2 [EC:1.8.1.8]	Environmental Adaptation	Oxidative Stress	bgc
K03674 	grxA; glutaredoxin 1	Environmental Adaptation	Oxidative Stress	bgc
K03675	grxB; glutaredoxin 2	Environmental Adaptation	Oxidative Stress	bgc
K03676	grxC; glutaredoxin 3	Environmental Adaptation	Oxidative Stress	bgc
K03711	"fur, zur, furB; Fur family transcriptional regulator, ferric uptake regulator"	Environmental Adaptation	Oxidative Stress	bgc
K03781	"katE, CAT, catB, srpA; catalase [EC:1.11.1.6]"	Environmental Adaptation	Oxidative Stress	bgc
K03782	katG; catalase-peroxidase [EC:1.11.1.21]	Environmental Adaptation	Oxidative Stress	bgc
K04047	dps; starvation-inducible DNA-binding protein	Environmental Adaptation	Oxidative Stress	bgc
K04063	"osmC, ohr; lipoyl-dependent peroxiredoxin [EC:1.11.1.28]"	Environmental Adaptation	Oxidative Stress	bgc
K04084	"dsbD, dipZ; thioredoxin:protein disulfide reductase [EC:1.8.4.16]"	Environmental Adaptation	Oxidative Stress	bgc
K04487	iscS; cysteine desulfurase [EC:2.8.1.7]	Environmental Adaptation	Oxidative Stress	bgc
K04564	"SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"	Environmental Adaptation	Oxidative Stress	bgc
K04565	"SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"	Environmental Adaptation	Oxidative Stress	bgc
K04569	CCS; copper chaperone for superoxide dismutase	Environmental Adaptation	Oxidative Stress	bgc
K04761	"oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator"	Environmental Adaptation	Oxidative Stress	bgc
K05919	dfx; superoxide reductase [EC:1.15.1.2]	Environmental Adaptation	Oxidative Stress	bgc
K05997	sufA; Fe-S cluster assembly protein SufA	Environmental Adaptation	Oxidative Stress	bgc
K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	Environmental Adaptation	Oxidative Stress	bgc
K07305	msrB; peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	Environmental Adaptation	Oxidative Stress	bgc
K09013	sufC; Fe-S cluster assembly ATP-binding protein	Environmental Adaptation	Oxidative Stress	bgc
K09014	sufB; Fe-S cluster assembly protein SufB	Environmental Adaptation	Oxidative Stress	bgc
K09015	sufD; Fe-S cluster assembly protein SufD	Environmental Adaptation	Oxidative Stress	bgc
K09825	"perR; Fur family transcriptional regulator, peroxide stress response regulator"	Environmental Adaptation	Oxidative Stress	bgc
K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23†4.2.99.18]	Environmental Adaptation	Oxidative Stress	bgc
K10567	NEIL1; endonuclease VIII-like 1 [EC:3.2.2.- 4.2.99.18]	Environmental Adaptation	Oxidative Stress	bgc
K10773	"NTHL1, nth; endonuclease III [EC:3.2.2.- 4.2.99.18]"	Environmental Adaptation	Oxidative Stress	bgc
K11065	tpx; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	Environmental Adaptation	Oxidative Stress	bgc
K11717	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	Environmental Adaptation	Oxidative Stress	bgc
K13631	"soxS; AraC family transcriptional regulator, mar-sox-rob regulon activator"	Environmental Adaptation	Oxidative Stress	bgc
K13639	"soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR"	Environmental Adaptation	Oxidative Stress	bgc
K13643	"iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor"	Environmental Adaptation	Oxidative Stress	bgc
K19824	fprB; rubrerythrin	Environmental Adaptation	Oxidative Stress	bgc
K23775	"ohrR; MarR family transcriptional regulator, organic hydroperoxide resistance regulator"	Environmental Adaptation	Oxidative Stress	bgc
K24119	ahpC; NADH-dependent peroxiredoxin subunit C [EC:1.11.1.26]	Environmental Adaptation	Oxidative Stress	bgc
K04043	"dnaK, HSPA9; molecular chaperone DnaK"	Environmental Adaptation	"Oxidative Stress , Temperature Sensing , Heat Shock"	bgc
K00404	ccoN; cb-type cytochrome c oxidase subunit I [EC:1.9.3.1]	Redox Ladder	Oxygen - High Affinity Use	bgc	cb-type cytochrome c oxidase
K00405	ccoO; cb-type cytochrome c oxidase subunit II	Redox Ladder	Oxygen - High Affinity Use	bgc	cb-type cytochrome c oxidase
K00406	ccoP; cb-type cytochrome c oxidase subunit III	Redox Ladder	Oxygen - High Affinity Use	bgc	cb-type cytochrome c oxidase
K00407	ccoQ; cb-type cytochrome c oxidase subunit IV	Redox Ladder	Oxygen - High Affinity Use	bgc	cb-type cytochrome c oxidase
K00424	cydX; cytochrome bd-I ubiquinol oxidase subunit X [EC:1.10.3.14]	Redox Ladder	Oxygen - High Affinity Use	bgc	cytochrome bd-I ubiquinol oxidase
K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:1.10.3.14]	Redox Ladder	Oxygen - High Affinity Use	bgc	cytochrome bd-I ubiquinol oxidase
K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:1.10.3.14]	Redox Ladder	Oxygen - High Affinity Use	bgc	cytochrome bd-I ubiquinol oxidase
K15862	ccoNO; cbb3-type cytochrome c oxidase subunit I/II	Redox Ladder	Oxygen - High Affinity Use	bgc	cbb3-type cytochrome c oxidase
K22501	appX; cytochrome bd-II ubiquinol oxidase subunit AppX [EC:1.10.3.14]	Redox Ladder	Oxygen - High Affinity Use	bgc	cytochrome bd-II ubiquinol oxidase
K02274	"coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]"	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome c oxidase
K02275	"coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]"	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome c oxidase
K02276	"coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]"	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome c oxidase
K02277	"coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1]"	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome c oxidase
K02297	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome o ubiquinol oxidase
K02298	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome o ubiquinol oxidase
K02299	cyoC; cytochrome o ubiquinol oxidase subunit III	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome o ubiquinol oxidase
K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome o ubiquinol oxidase
K02826	qoxA; cytochrome aa3-600 menaquinol oxidase subunit II [EC:1.10.3.12]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome aa3-600 menaquinol oxidase
K02827	qoxB; cytochrome aa3-600 menaquinol oxidase subunit I [EC:1.10.3.12]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome aa3-600 menaquinol oxidase
K02828	qoxC; cytochrome aa3-600 menaquinol oxidase subunit III [EC:1.10.3.12]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome aa3-600 menaquinol oxidase
K02829	qoxD; cytochrome aa3-600 menaquinol oxidase subunit IV [EC:1.10.3.12]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome aa3-600 menaquinol oxidase
K15408	coxAC; cytochrome c oxidase subunit I+III [EC:1.9.3.1]	Redox Ladder	Oxygen - Low Affinity Use	bgc	cytochrome c oxidase
K02689	psaA; photosystem I P700 chlorophyll a apoprotein A1	Energy Conservation	Photosynthesis	bgc
K02690	psaB; photosystem I P700 chlorophyll a apoprotein A2	Energy Conservation	Photosynthesis	bgc
K02703	psbA; photosystem II P680 reaction center D1 protein [EC:1.10.3.9]	Energy Conservation	Photosynthesis	bgc
K02706	psbD; photosystem II P680 reaction center D2 protein [EC:1.10.3.9]	Energy Conservation	Photosynthesis	bgc
K03403	"chlH, bchH; magnesium chelatase subunit H; [EC:6.6.1.1]"	Energy Conservation	Photosynthesis	bgc
K03404	"chlD, bchD; magnesium chelatase subunit D; [EC:6.6.1.1]"	Energy Conservation	Photosynthesis	bgc
K03405	"chlI, bchI; magnesium chelatase subunit I [EC:6.6.1.1]"	Energy Conservation	Photosynthesis	bgc
K03406	mcp; methyl-accepting chemotaxis protein	Energy Conservation	Photosynthesis	bgc
K04035	"E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]"	Energy Conservation	Photosynthesis	bgc
K04036	bchJ; divinyl protochlorophyllide a 8-vinyl-reductase [EC:1.-.-.-]	Energy Conservation	Photosynthesis	bgc
K04037	chlL; light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	Energy Conservation	Photosynthesis	bgc
K04038	chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	Energy Conservation	Photosynthesis	bgc
K04039	bchL; Photosynthesis (chlorophyll/bacteriochlorophyll biosynthesis; both types)	Energy Conservation	Photosynthesis	bgc
K04040	"chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]"	Energy Conservation	Photosynthesis	bgc
K08928	pufL; photosynthetic reaction center L subunit	Energy Conservation	Photosynthesis	bgc
K08929	pufM; photosynthetic reaction center M subunit	Energy Conservation	Photosynthesis	bgc
K08940	pscA; photosystem P840 reaction center large subunit	Energy Conservation	Photosynthesis	bgc
K00024	mdh; malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle ,  Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K00031	"IDH1, IDH2, icd, IDP; isocitrate dehydrogenase [EC:1.1.1.42] [RN:R00267]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K00175	"korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K00176	"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K00177	"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K01679	"E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2] [RN:R01082]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K01681	ACO; aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K01682	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K15230	aclA; ATP-citrate lyase alpha-subunit; [EC:2.3.3.8] [RN:R00352]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K15231	aclB; ATP-citrate lyase beta-subunit; [EC:2.3.3.8] [RN:R00352]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K15234	ccl; citryl-CoA lyase [EC:4.1.3.34]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K18556	frdA; NADH-dependent fumarate reductase subunit A; [EC:1.3.1.6] [RN:R00402]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc	succinate:NAD+ oxidoreductase
K18557	frdB; NADH-dependent fumarate reductase subunit B; [EC:1.3.1.6] [RN:R00402]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc	succinate:NAD+ oxidoreductase
K18558	frdC; NADH-dependent fumarate reductase subunit C; [EC:1.3.1.6] [RN:R00402]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc	succinate:NAD+ oxidoreductase
K18559	frdD; NADH-dependent fumarate reductase subunit D; [EC:1.3.1.6] [RN:R00402]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc	succinate:NAD+ oxidoreductase
K18560	frdE; NADH-dependent fumarate reductase subunit E; [EC:1.3.1.6] [RN:R00402]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc	succinate:NAD+ oxidoreductase
K01958	"PC, pyc; pyruvate carboxylase  [EC:6.4.1.1] [RN:R00344]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K01959	pycA; pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K01960	pycB; pyruvate carboxylase subunit A [EC:6.4.1.1] [RN:R00344]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Carbon Dioxide Reduction"	bgc
K00169	porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K00170	porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K00171	porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K00172	"porC, porG; pyruvate:ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1] [RN:R01196]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01595	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01676	"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2] [RN:R01082]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01677	"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2] [RN:R01082]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01678	"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2] [RN:R01082]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01902	sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K01903	sucC ; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , Carbon Dioxide Reduction"	bgc
K00239	"sdhA, frdA; succinate dehydrogenase/fumarate reductase  flavoprotein subunit [EC:1.3.5.1]"	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00240	"sdhB, frdB; succinate dehydrogenase/fumarate reductase iron-sulfur subunit [EC:1.3.5.1]"	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00241	"sdhC, frdC; succinate dehydrogenase/fumarate reductase cytochrome b556 subunit"	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K01007	"pps, ppsA; pyruvate,water dikinase [EC:2.7.9.2] [RN:R00199]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Citric Acid Cycle , Dicarboxylate Hydroxybutyrate Cycle ,Carbon Dioxide Reduction"	bgc
K00242	"sdhD, frdD; succinate dehydrogenase/fumarate reductase membrane anchor subunit; succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]"	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00244	frdA; succinate dehydrogenase/fumarate reductase flavoprotein subunit [EC:1.3.5.4]	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00245	frdB; succinate dehydrogenase/fumarate reductase iron-sulfur subunit [EC:1.3.5.1]	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00246	frdC; succinate dehydrogenase/fumarate reductase subunit C	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00247	frdD; succinate dehydrogenase/fumarate reductase subunit D; succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	"Carbon Transformations , Energy Conservation , Greenhouse Gases"	"Reductive Citric Acid Cycle , ETC: Complex II (Succinate Dehydrogenase) , Carbon Dioxide Reduction"	bgc
K00600	"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K01752	"E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K04020	eutD; phosphotransacetylase	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K13788	pta; phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K15024	putative phosphotransacetylase [EC:2.3.1.8]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00122	FDH; formate dehydrogenase [EC:1.17.1.9]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc				formate:NAD+ oxidoreductase
K00123	"fdoG, fdhF, fdwA;formate dehydrogenase major subunit [EC:1.17.1.9]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00126	fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc				formate:NAD+ oxidoreductase
K00127	"fdoI, fdsG; formate dehydrogenase subunit gamma"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc				formate:NAD+ oxidoreductase
K00281	"GLDC, gcvP; glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00282	gcvPA; glycine cleavage system P protein (glycine dehydrogenase) subunit 1 [EC:1.4.4.2]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00283	gcvPB; glycine cleavage system P protein (glycine dehydrogenase) subunit 2 [EC:1.4.4.2]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00605	"gcvT, AMT; glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K08348	"fdnG; formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K08349	"fdnH; formate dehydrogenase-N, beta subunit"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K08350	"fdnI; formate dehydrogenase-N, gamma subunit"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K10670	grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K10671	grdE; glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K10672	grdB; glycine reductase complex component B subunit gamma [EC:1.21.4.2]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K21576	grdD; glycine/sarcosine/betaine reductase complex component C subunit alpha; [EC:1.21.4.2 1.21.4.3 1.21.4.4]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K21577	grdC; glycine/sarcosine/betaine reductase complex component C subunit beta; [EC:1.21.4.2 1.21.4.3 1.21.4.4]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K22338	"hylA; formate dehydrogenase (NAD+, ferredoxin) subunit A; [EC:1.17.1.11]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K22339	"hylB; formate dehydrogenase (NAD+, ferredoxin) subunit B; [EC:1.17.1.11]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K22340	"hylC; formate dehydrogenase (NAD+, ferredoxin) subunit C; [EC:1.17.1.11]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K22341	"fdhF2; formate dehydrogenase (NAD+, ferredoxin) subunit; [EC:1.17.1.11]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K22515	fdwB; formate dehydrogenase beta subunit; [EC:1.17.1.9]	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc				formate:NAD+ oxidoreductase
K00382	"DLD, lpd, pdhD; dihydrolipoyl dehydrogenase [EC:1.8.1.4] ; glycine cleavage system [RN:R01221]"	"Carbon Transformations , Greenhouse Gases"	"Reductive Glycine Pathway , Carbon Dioxide Reduction"	bgc
K00384	"trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"	"Carbon Transformations , Greenhouse Gases , Environmental Adaptation"	"Reductive Glycine Pathway , Carbon Dioxide Reduction , Oxidative Stress"	bgc
K03671	"TXN,trxA; thioredoxin"	"Carbon Transformations , Greenhouse Gases , Environmental Adaptation"	"Reductive Glycine Pathway , Carbon Dioxide Reduction , Oxidative Stress"	bgc
K00016	"LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]"	Carbon Transformations	Short Chain Fatty Acids	bgc				lactate (L)
K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	Carbon Transformations	Short Chain Fatty Acids	bgc				lactate (L)
K00163	aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1]	Carbon Transformations	Short Chain Fatty Acids	bgc				pyruvate → acetyl-CoA v1
K00634	ptb; phosphate butyryltransferase [EC:2.3.1.19]	Carbon Transformations	Short Chain Fatty Acids	bgc				"butyrate, pt 1"
K00656	"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]"	Carbon Transformations	Short Chain Fatty Acids	bgc				pyruvate → acetyl-CoA + formate v3
K00929	buk; butyrate kinase [EC:2.7.2.7]	Carbon Transformations	Short Chain Fatty Acids	bgc				"butyrate, pt 2"
K01026	pct; propionate CoA-transferase [EC:2.8.3.1]	Carbon Transformations	Short Chain Fatty Acids	bgc				"propionate, pt 2"
K01067	"E3.1.2.1, ACH1; acetyl-CoA hydrolase [EC:3.1.2.1]"	Carbon Transformations	Short Chain Fatty Acids	bgc				"acetate, pt 3"
K01896	ACSM; medium-chain acyl-CoA synthetase [EC:6.2.1.2]	Carbon Transformations	Short Chain Fatty Acids	bgc				"butyrate, pt 2"
K01905	acdA; acetate-CoA ligase (ADP-forming) subunit alpha	Carbon Transformations	Short Chain Fatty Acids	bgc				"acetate, pt 2"
K03777	"dld; D-lactate dehydrogenase (quinone/cytochrome variants) [EC:1.1.5.12, EC:1.1.2.4]"	Carbon Transformations	Short Chain Fatty Acids	bgc				lactate (D)
K03778	ldhA; D-lactate dehydrogenase [EC:1.1.1.28]	Carbon Transformations	Short Chain Fatty Acids	bgc				lactate (D)
K19697	pduW; propionate kinase [EC:2.7.2.15]	Carbon Transformations	Short Chain Fatty Acids	bgc				"propionate, pt 1"
